timestamp,user_id,persona_type,tab_count,window_switches_15min,focus_session_duration,cognitive_load_score,app_active,task_category,keystrokes_per_min,break_duration_min,interruption_count,core_work_percentage,value_score
2025-07-31T17:45:00,22,customer_support,3.0,2.0,20.0,0.558,Intercom,case_resolution,82.0,0.0,4.0,0.416,0.344
2025-07-31T07:00:00,23,developer,7.0,7.0,30.0,0.44,Terminal,admin,56.0,0.0,2.0,0.318,0.14
2025-07-31T07:15:00,23,developer,13.0,12.0,51.0,0.624,VSCode,admin,53.0,13.0,0.0,0.318,0.166
2025-07-31T07:30:00,23,developer,7.0,6.0,43.0,0.414,VSCode,communication,106.0,2.0,1.0,0.318,0.103
2025-07-31T07:45:00,23,developer,4.0,4.0,50.0,0.518,Terminal,communication,40.0,1.0,0.0,0.318,0.18
2025-07-31T08:00:00,23,developer,9.0,10.0,21.0,0.631,Terminal,admin,57.0,1.0,0.0,0.318,0.123
2025-07-31T08:15:00,23,developer,13.0,21.0,12.0,1.0,VSCode,admin,86.0,1.0,1.0,0.08317728004749037,0.09
2025-07-31T08:30:00,23,developer,6.0,9.0,45.0,0.463,Terminal,admin,32.0,17.0,0.0,0.318,0.074
2025-07-31T08:45:00,23,developer,4.0,5.0,26.0,0.651,Chrome,admin,23.0,8.0,0.0,0.318,0.137
2025-07-31T09:00:00,23,developer,17.0,18.0,49.0,0.614,VSCode,admin,65.0,1.0,0.0,0.318,0.131
2025-07-31T09:15:00,23,developer,7.0,6.0,49.0,0.516,VSCode,learning,62.0,18.0,1.0,0.318,0.373
2025-07-31T09:30:00,23,developer,4.0,5.0,47.0,0.648,VSCode,communication,58.0,1.0,0.0,0.318,0.194
2025-07-31T09:45:00,23,developer,8.0,13.0,41.0,0.517,VSCode,admin,56.0,18.0,2.0,0.318,0.098
2025-07-31T10:00:00,23,developer,10.0,10.0,42.0,0.482,Terminal,analysis,42.0,2.0,3.0,0.318,0.237
2025-07-31T10:15:00,23,developer,13.0,20.0,25.0,0.462,VSCode,analysis,107.0,1.0,0.0,0.318,0.178
2025-07-31T10:30:00,23,developer,12.0,12.0,40.0,0.488,VSCode,development,108.0,2.0,1.0,0.318,0.276
2025-07-31T10:45:00,23,developer,9.0,8.0,21.0,0.496,VSCode,development,87.0,1.0,1.0,0.318,0.225
2025-07-31T11:00:00,23,developer,3.0,3.0,48.0,0.563,VSCode,analysis,75.0,1.0,0.0,0.318,0.305
2025-07-31T11:15:00,23,developer,6.0,9.0,21.0,0.5941821442125899,VSCode,development,94.0,15.0,0.0,0.09806651097418986,0.335
2025-07-31T11:30:00,23,developer,14.0,13.0,46.0,0.573,Terminal,development,26.0,6.0,1.0,0.318,0.311
2025-07-31T11:45:00,23,developer,13.0,15.0,38.0,0.353,VSCode,development,93.0,14.0,0.0,0.318,0.309
2025-07-31T12:00:00,23,developer,6.0,7.0,25.0,0.602,VSCode,learning,94.0,1.0,0.0,0.318,0.303
2025-07-31T12:30:00,23,developer,11.0,12.0,18.0,0.489,Terminal,learning,38.0,2.0,0.0,0.318,0.359
2025-07-31T12:45:00,23,developer,7.0,7.0,29.0,0.446,VSCode,analysis,100.0,0.0,0.0,0.318,0.174
2025-07-31T13:00:00,23,developer,6.0,10.0,42.0,0.554,VSCode,admin,81.0,2.0,0.0,0.318,0.123
2025-07-31T13:15:00,23,developer,9.0,14.0,34.0,0.587,Chrome,communication,28.0,2.0,0.0,0.318,0.094
2025-07-31T13:30:00,23,developer,12.0,20.0,51.0,0.484,VSCode,learning,90.0,2.0,0.0,0.318,0.29
2025-07-31T13:45:00,23,developer,9.0,8.0,45.0,0.518,VSCode,admin,98.0,0.0,0.0,0.318,0.1
2025-07-31T14:00:00,23,developer,8.0,9.0,33.0,0.571,VSCode,learning,86.0,1.0,1.0,0.318,0.385
2025-07-31T14:15:00,23,developer,12.0,13.0,50.0,0.587,Chrome,admin,30.0,0.0,1.0,0.318,0.097
2025-07-31T14:30:00,23,developer,7.0,9.0,28.0,0.522,VSCode,communication,49.0,0.0,2.0,0.318,0.159
2025-07-31T14:45:00,23,developer,8.0,7.0,35.0,0.629,VSCode,admin,64.0,1.0,0.0,0.318,0.138
2025-07-31T15:00:00,23,developer,14.0,15.0,41.0,0.455,VSCode,communication,61.0,0.0,2.0,0.318,0.215
2025-07-31T15:30:00,23,developer,6.0,6.0,22.0,0.494,Terminal,analysis,36.0,0.0,0.0,0.318,0.283
2025-07-31T15:45:00,23,developer,3.0,4.0,50.0,0.36,VSCode,development,62.0,13.0,2.0,0.318,0.315
2025-07-31T16:00:00,23,developer,4.0,4.0,53.0,0.623,Terminal,communication,57.0,2.0,1.0,0.318,0.207
2025-07-31T16:15:00,23,developer,7.0,10.0,53.0,0.744,VSCode,analysis,47.0,1.0,1.0,0.318,0.227
2025-07-31T16:30:00,23,developer,8.0,10.0,9.0,0.7275745899600351,VSCode,analysis,50.0,2.0,0.0,0.09207801570918553,0.304
2025-07-31T16:45:00,23,developer,11.0,18.0,29.0,0.559,VSCode,analysis,62.0,1.0,1.0,0.318,0.221
2025-07-31T17:00:00,23,developer,12.0,19.0,42.0,0.554,VSCode,development,65.0,7.0,0.0,0.35,0.347
2025-07-31T17:15:00,23,developer,11.0,11.0,42.0,0.407,VSCode,analysis,99.0,19.0,1.0,0.35,0.261
2025-07-31T17:45:00,23,developer,3.0,4.0,23.0,0.533,VSCode,development,86.0,1.0,0.0,0.35,0.27
2025-07-31T18:00:00,23,developer,11.0,16.0,43.0,0.663,VSCode,admin,79.0,15.0,0.0,0.382,0.08
2025-07-31T18:15:00,23,developer,8.0,9.0,34.0,0.534,Chrome,admin,26.0,11.0,0.0,0.382,0.139
2025-07-31T18:30:00,23,developer,3.0,4.0,56.0,0.5,Terminal,admin,33.0,11.0,0.0,0.382,0.089
2025-07-31T09:00:00,24,developer,17.0,25.0,11.0,0.641,Terminal,learning,40.0,1.0,2.0,0.642,0.622
2025-07-31T09:15:00,24,developer,12.0,25.0,14.0,0.499,VSCode,admin,74.0,1.0,0.0,0.642,0.237
2025-07-31T09:30:00,24,developer,7.0,7.0,8.0,0.546,Terminal,admin,42.0,2.0,1.0,0.642,0.139
2025-07-31T09:45:00,24,developer,8.0,12.0,17.0,0.422,VSCode,admin,42.0,1.0,2.0,0.642,0.246
2025-07-31T10:15:00,24,developer,13.0,20.0,16.0,0.763,VSCode,development,39.0,1.0,2.0,0.642,0.484
2025-07-31T10:30:00,24,developer,8.0,14.0,18.0,0.518,VSCode,learning,41.0,1.0,2.0,0.642,0.591
2025-07-31T10:45:00,24,developer,17.0,34.0,14.0,0.417,Slack,analysis,33.0,1.0,1.0,0.642,0.384
2025-07-31T11:00:00,24,developer,6.0,9.0,20.0,0.523,VSCode,development,72.0,0.0,0.0,0.642,0.619
2025-07-31T11:15:00,24,developer,7.0,10.0,20.0,0.59,VSCode,development,70.0,17.0,1.0,0.642,0.522
2025-07-31T11:30:00,24,developer,14.0,30.0,9.0,0.493,Slack,development,72.0,1.0,0.0,0.642,0.503
2025-07-31T11:45:00,24,developer,17.0,35.0,8.0,0.524,VSCode,development,72.0,1.0,1.0,0.642,0.538
2025-07-31T12:00:00,24,developer,6.0,8.0,7.0,0.648,Chrome,development,48.0,1.0,1.0,0.642,0.533
2025-07-31T12:30:00,24,developer,8.0,14.0,13.0,0.673,VSCode,development,36.0,0.0,3.0,0.642,0.478
2025-07-31T12:45:00,24,developer,3.0,4.0,7.0,0.501,Terminal,analysis,52.0,7.0,0.0,0.642,0.422
2025-07-31T13:00:00,24,developer,13.0,15.0,10.0,0.665,VSCode,communication,50.0,0.0,0.0,0.642,0.353
2025-07-31T13:15:00,24,developer,16.0,34.0,10.0,0.52,VSCode,communication,36.0,2.0,0.0,0.642,0.297
2025-07-31T13:30:00,24,developer,8.0,9.0,10.0,0.569,VSCode,admin,75.0,0.0,2.0,0.642,0.104
2025-07-31T13:45:00,24,developer,7.0,9.0,11.0,0.442,VSCode,communication,67.0,2.0,1.0,0.642,0.171
2025-07-31T14:00:00,24,developer,13.0,14.0,9.0,0.506,VSCode,admin,40.0,0.0,1.0,0.642,0.129
2025-07-31T14:15:00,24,developer,8.0,13.0,15.0,0.524,Terminal,learning,44.0,1.0,1.0,0.642,0.715
2025-07-31T14:30:00,24,developer,12.0,13.0,9.0,0.534,VSCode,admin,47.0,1.0,2.0,0.642,0.094
2025-07-31T14:45:00,24,developer,4.0,7.0,10.0,0.577,VSCode,communication,,19.0,0.0,0.642,
2025-07-31T15:00:00,24,developer,7.0,10.0,10.0,0.664,Terminal,development,45.0,19.0,3.0,0.642,0.526
2025-07-31T15:45:00,24,developer,14.0,30.0,15.0,0.655,Terminal,development,34.0,0.0,1.0,0.642,0.485
2025-07-31T16:15:00,24,developer,6.0,10.0,11.0,0.523,VSCode,development,48.0,2.0,0.0,0.642,0.48
2025-07-31T16:30:00,24,developer,3.0,6.0,17.0,0.612,VSCode,analysis,67.0,2.0,4.0,0.642,0.439
2025-07-31T16:45:00,24,developer,9.0,10.0,21.0,0.639,VSCode,analysis,38.0,15.0,5.0,0.642,0.355
2025-07-31T17:00:00,24,developer,13.0,18.0,24.0,0.523,Slack,analysis,81.0,0.0,4.0,0.706,0.551
2025-07-31T17:15:00,24,developer,9.0,16.0,19.0,0.496,VSCode,development,82.0,1.0,1.0,0.706,0.732
2025-07-31T17:30:00,24,developer,17.0,27.0,16.0,0.568,Chrome,development,72.0,15.0,2.0,0.706,0.458
2025-07-31T17:45:00,24,developer,3.0,4.0,8.0,0.752,VSCode,communication,49.0,18.0,0.0,0.706,0.222
2025-07-31T18:00:00,24,developer,12.0,13.0,25.0,0.426,Chrome,communication,40.0,2.0,5.0,0.77,0.449
2025-07-31T18:15:00,24,developer,6.0,8.0,13.0,0.475,Slack,admin,47.0,0.0,5.0,0.77,0.106
2025-07-31T18:30:00,24,developer,13.0,27.0,9.0,0.566,VSCode,admin,49.0,0.0,1.0,0.77,0.156
2025-07-31T18:45:00,24,developer,11.0,20.0,17.0,0.45,Terminal,admin,42.0,19.0,1.0,0.77,0.243
2025-07-31T08:00:00,25,analyst,9.0,9.0,15.0,0.802,PowerBI,admin,39.0,0.0,1.0,0.275,0.157
2025-07-31T08:15:00,25,analyst,6.0,6.0,24.0,0.477,Excel,communication,41.0,17.0,2.0,0.275,0.25
2025-07-31T08:30:00,25,analyst,6.0,6.0,16.0,0.698,Tableau,learning,7.0,1.0,1.0,0.275,0.415
2025-07-31T08:45:00,25,analyst,5.0,7.0,19.0,0.869,Excel,communication,55.0,2.0,0.0,0.275,0.109
2025-07-31T09:00:00,25,analyst,11.0,12.0,10.0,0.481,Tableau,admin,13.0,17.0,1.0,0.275,0.121
2025-07-31T09:15:00,25,analyst,5.0,6.0,13.0,0.556,Excel,admin,49.0,0.0,1.0,0.275,0.14
2025-07-31T09:30:00,25,analyst,10.0,14.0,24.0,0.652,Tableau,admin,13.0,0.0,1.0,0.275,0.204
2025-07-31T10:00:00,25,analyst,5.0,5.0,21.0,0.56,Tableau,admin,13.0,1.0,1.0,0.275,0.107
2025-07-31T10:15:00,25,analyst,7.0,7.0,18.0,0.587,Excel,admin,64.0,1.0,1.0,0.275,0.197
2025-07-31T10:30:00,25,analyst,5.0,4.0,15.0,0.593,Tableau,communication,8.0,1.0,1.0,0.275,0.222
2025-07-31T10:45:00,25,analyst,6.0,5.0,12.0,0.754,SQL Server,analysis,22.0,2.0,2.0,0.275,0.357
2025-07-31T11:00:00,25,analyst,4.0,3.0,11.0,0.558,Tableau,analysis,8.0,0.0,1.0,0.275,0.3
2025-07-31T11:15:00,25,analyst,8.0,11.0,9.0,0.693,SQL Server,admin,30.0,8.0,0.0,0.275,0.173
2025-07-31T11:30:00,25,analyst,5.0,4.0,15.0,0.816,Excel,communication,37.0,1.0,4.0,0.275,0.253
2025-07-31T11:45:00,25,analyst,4.0,5.0,25.0,0.443,Excel,analysis,42.0,2.0,2.0,0.275,0.339
2025-07-31T12:00:00,25,analyst,11.0,16.0,26.0,0.67,Excel,communication,40.0,19.0,0.0,0.275,0.193
2025-07-31T12:15:00,25,analyst,8.0,7.0,18.0,0.611,PowerBI,analysis,41.0,0.0,1.0,0.275,0.272
2025-07-31T12:30:00,25,analyst,4.0,4.0,23.0,0.828,Excel,communication,37.0,16.0,1.0,0.275,0.254
2025-07-31T12:45:00,25,analyst,7.0,8.0,22.0,0.777,PowerBI,analysis,22.0,2.0,2.0,0.275,0.259
2025-07-31T13:00:00,25,analyst,7.0,7.0,22.0,0.506,Tableau,communication,6.0,0.0,2.0,0.275,0.253
2025-07-31T13:15:00,25,analyst,9.0,8.0,18.0,0.61,Tableau,admin,6.0,16.0,1.0,0.275,0.192
2025-07-31T13:30:00,25,analyst,4.0,3.0,23.0,0.905,PowerBI,admin,47.0,0.0,3.0,0.275,0.123
2025-07-31T13:45:00,25,analyst,8.0,7.0,25.0,0.572,PowerBI,communication,22.0,1.0,2.0,0.275,0.214
2025-07-31T14:00:00,25,analyst,10.0,12.0,27.0,0.848,Excel,learning,56.0,0.0,0.0,0.302,0.506
2025-07-31T14:15:00,25,analyst,4.0,3.0,24.0,0.622,Excel,admin,40.0,1.0,0.0,0.302,0.092
2025-07-31T14:30:00,25,analyst,7.0,9.0,21.0,0.544,Excel,learning,64.0,1.0,3.0,0.302,0.353
2025-07-31T14:45:00,25,analyst,11.0,15.0,29.0,0.629,SQL Server,communication,23.0,2.0,2.0,0.302,0.143
2025-07-31T15:00:00,25,analyst,7.0,7.0,18.0,0.9772566835872298,Excel,analysis,77.0,2.0,5.0,0.15869153307764433,0.255
2025-07-31T15:15:00,25,analyst,5.0,4.0,20.0,0.677,Excel,analysis,48.0,0.0,1.0,0.33,0.402
2025-07-31T15:30:00,25,analyst,4.0,3.0,22.0,0.765,SQL Server,analysis,42.0,2.0,1.0,0.33,0.278
2025-07-31T16:00:00,25,analyst,7.0,8.0,23.0,0.777,SQL Server,meeting,57.0,2.0,1.0,0.357,0.322
2025-07-31T16:15:00,25,analyst,5.0,4.0,13.0,0.658,Tableau,analysis,9.0,2.0,3.0,0.357,0.369
2025-07-31T16:30:00,25,analyst,8.0,8.0,35.0,0.517,Tableau,meeting,10.0,2.0,1.0,0.357,0.202
2025-07-31T16:45:00,25,analyst,9.0,7.0,21.0,0.671,Excel,admin,70.0,1.0,1.0,0.357,0.146
2025-07-31T17:00:00,25,analyst,6.0,7.0,21.0,0.515,PowerBI,analysis,23.0,5.0,2.0,0.275,0.272
2025-07-31T17:15:00,25,analyst,9.0,11.0,18.0,0.532,PowerBI,meeting,47.0,0.0,1.0,0.275,0.303
2025-07-31T17:30:00,25,analyst,14.0,6.0,13.0,,,admin,0.0,0.0,0.0,0.275,0.17
2025-07-31T17:45:00,25,analyst,9.0,8.0,9.0,0.693,PowerBI,admin,45.0,1.0,0.0,0.275,0.158
2025-07-31T18:00:00,25,analyst,10.0,10.0,14.0,0.723,Excel,communication,39.0,1.0,3.0,0.275,0.243
2025-07-31T18:15:00,25,analyst,11.0,11.0,12.0,0.865,SQL Server,admin,24.0,1.0,1.0,0.275,0.078
2025-07-31T18:30:00,25,analyst,7.0,6.0,11.0,0.447,SQL Server,communication,44.0,2.0,1.0,0.275,0.136
2025-07-31T18:45:00,25,analyst,6.0,5.0,26.0,0.739,SQL Server,admin,25.0,2.0,4.0,0.275,0.113
2025-08-01T08:15:00,1,developer,4.0,0.0,52.0,0.466,Terminal,learning,73.0,15.0,3.0,0.553,0.514
2025-08-01T08:30:00,1,developer,2.0,0.0,44.0,0.559,VSCode,learning,66.0,0.0,0.0,0.553,0.391
2025-08-01T08:45:00,1,developer,7.0,1.0,47.0,0.51,VSCode,communication,63.0,2.0,1.0,0.553,0.132
2025-08-01T09:00:00,1,developer,7.0,1.0,19.0,0.461,Terminal,communication,79.0,0.0,3.0,0.553,0.172
2025-08-01T09:30:00,1,developer,6.0,0.0,22.0,0.507,VSCode,admin,35.0,12.0,1.0,0.553,0.067
2025-08-01T09:45:00,1,developer,8.0,1.0,40.0,0.479,Terminal,admin,56.0,1.0,2.0,0.553,0.124
2025-08-01T10:00:00,1,developer,4.0,0.0,21.0,0.452,VSCode,analysis,42.0,0.0,0.0,0.553,0.264
2025-08-01T10:15:00,1,developer,5.0,0.0,52.0,0.461,VSCode,development,47.0,2.0,0.0,0.553,0.332
2025-08-01T10:30:00,1,developer,5.0,1.0,38.0,0.512,Terminal,development,80.0,1.0,1.0,0.553,0.347
2025-08-01T10:45:00,1,developer,4.0,0.0,35.0,0.466,Terminal,development,42.0,0.0,0.0,0.553,0.508
2025-08-01T11:15:00,1,developer,8.0,1.0,51.0,0.601,VSCode,development,41.0,5.0,2.0,0.553,0.553
2025-08-01T11:30:00,1,developer,3.0,0.0,32.0,0.4,VSCode,development,36.0,0.0,1.0,0.553,0.531
2025-08-01T11:45:00,1,developer,7.0,1.0,45.0,0.529,VSCode,learning,63.0,2.0,3.0,0.553,0.394
2025-08-01T12:00:00,1,developer,7.0,0.0,21.0,0.548,VSCode,development,40.0,0.0,0.0,0.553,0.411
2025-08-01T12:15:00,1,developer,7.0,1.0,30.0,0.461,VSCode,development,30.0,15.0,0.0,0.553,0.408
2025-08-01T12:30:00,1,developer,7.0,1.0,50.0,0.395,Chrome,development,29.0,2.0,1.0,0.553,0.498
2025-08-01T12:45:00,1,developer,7.0,1.0,33.0,0.483,VSCode,development,35.0,0.0,0.0,0.553,0.569
2025-08-01T13:00:00,1,developer,3.0,0.0,53.0,0.533,Chrome,admin,30.0,5.0,2.0,0.553,0.254
2025-08-01T13:15:00,1,developer,5.0,1.0,39.0,0.487,VSCode,communication,36.0,10.0,3.0,0.553,0.223
2025-08-01T13:30:00,1,developer,1.0,0.0,29.0,0.452,Slack,admin,67.0,2.0,0.0,0.553,0.135
2025-08-01T13:45:00,1,developer,3.0,0.0,44.0,0.507,VSCode,learning,61.0,2.0,2.0,0.553,0.437
2025-08-01T14:00:00,1,developer,2.0,0.0,37.0,0.68,VSCode,admin,54.0,11.0,4.0,0.608,0.126
2025-08-01T14:15:00,1,developer,7.0,1.0,31.0,0.526,Chrome,communication,38.0,2.0,0.0,0.608,0.281
2025-08-01T14:30:00,1,developer,8.0,1.0,59.0,0.6,Terminal,communication,51.0,2.0,0.0,0.608,0.271
2025-08-01T14:45:00,1,developer,3.0,0.0,49.0,0.38,Chrome,,54.0,6.0,1.0,0.608,0.24
2025-08-01T15:00:00,1,developer,4.0,1.0,60.0,0.37,VSCode,development,44.0,2.0,1.0,0.663,0.55
2025-08-01T15:15:00,1,developer,7.0,1.0,61.0,0.488,VSCode,development,47.0,1.0,1.0,0.663,0.471
2025-08-01T15:30:00,1,developer,7.0,1.0,60.0,0.528,VSCode,development,59.0,0.0,1.0,0.663,0.501
2025-08-01T15:45:00,1,developer,7.0,1.0,59.0,0.468,VSCode,development,48.0,17.0,2.0,0.663,0.401
2025-08-01T16:00:00,1,developer,3.0,0.0,57.0,0.617,VSCode,development,72.0,6.0,1.0,0.719,0.587
2025-08-01T16:15:00,1,developer,1.0,0.0,75.0,0.501,VSCode,development,82.0,1.0,1.0,0.719,0.482
2025-08-01T16:30:00,1,developer,5.0,0.0,53.0,0.505,Terminal,development,58.0,12.0,1.0,0.719,0.515
2025-08-01T16:45:00,1,developer,1.0,0.0,43.0,0.656,Terminal,development,84.0,1.0,1.0,0.719,0.651
2025-08-01T17:00:00,1,developer,5.0,1.0,24.0,0.86170338253018,Terminal,development,70.0,1.0,1.0,0.2001407016364916,0.567
2025-08-01T17:15:00,1,developer,7.0,1.0,51.0,0.724,VSCode,development,32.0,0.0,2.0,0.553,0.55
2025-08-01T17:30:00,1,developer,1.0,0.0,36.0,0.624,Terminal,analysis,69.0,1.0,3.0,0.553,0.323
2025-08-01T17:45:00,1,developer,3.0,0.0,14.0,0.7120737518027128,VSCode,development,65.0,0.0,1.0,0.14846533929030561,0.412
2025-08-01T07:00:00,2,analyst,7.0,3.0,23.0,0.859,PowerBI,learning,59.0,0.0,2.0,0.119,0.195
2025-08-01T07:15:00,2,analyst,5.0,2.0,24.0,0.874,Excel,learning,22.0,0.0,5.0,0.119,0.218
2025-08-01T07:30:00,2,analyst,4.0,1.0,27.0,0.838,Excel,communication,20.0,6.0,4.0,0.119,0.098
2025-08-01T07:45:00,2,analyst,3.0,1.0,19.0,0.612,SQL Server,admin,52.0,1.0,2.0,0.119,0.064
2025-08-01T08:00:00,2,analyst,7.0,1.0,27.0,0.481,Tableau,admin,41.0,0.0,2.0,0.119,0.08
2025-08-01T08:15:00,2,analyst,4.0,1.0,13.0,0.628,Excel,admin,25.0,2.0,2.0,0.119,0.037
2025-08-01T08:30:00,2,analyst,5.0,3.0,15.0,0.513,PowerBI,admin,53.0,2.0,1.0,0.119,0.075
2025-08-01T08:45:00,2,analyst,7.0,2.0,30.0,0.553,SQL Server,communication,35.0,0.0,1.0,0.119,0.099
2025-08-01T09:00:00,2,analyst,4.0,2.0,29.0,0.543,Tableau,admin,37.0,14.0,3.0,0.131,0.073
2025-08-01T09:15:00,2,analyst,7.0,2.0,19.0,0.433,Excel,communication,21.0,17.0,3.0,0.131,0.119
2025-08-01T10:00:00,2,analyst,6.0,3.0,21.0,0.738,SQL Server,admin,46.0,0.0,2.0,0.131,0.072
2025-08-01T10:15:00,2,analyst,2.0,1.0,19.0,0.609,Tableau,analysis,41.0,14.0,4.0,0.131,0.091
2025-08-01T10:30:00,2,analyst,4.0,2.0,28.0,0.662,Excel,analysis,23.0,0.0,3.0,0.131,0.119
2025-08-01T10:45:00,2,analyst,7.0,3.0,20.0,0.505,Excel,communication,27.0,12.0,5.0,0.131,0.089
2025-08-01T11:00:00,2,analyst,2.0,1.0,7.0,0.7899990199956526,Excel,communication,32.0,2.0,2.0,0.03068790521782122,0.11
2025-08-01T11:15:00,2,analyst,6.0,2.0,25.0,0.639,Excel,communication,28.0,2.0,3.0,0.131,0.084
2025-08-01T11:30:00,2,analyst,6.0,2.0,16.0,0.627,Excel,analysis,29.0,2.0,3.0,0.131,0.176
2025-08-01T11:45:00,2,analyst,4.0,1.0,32.0,0.642,Excel,admin,32.0,8.0,3.0,0.131,0.103
2025-08-01T12:15:00,2,analyst,4.0,1.0,14.0,0.537,Excel,admin,32.0,13.0,4.0,0.119,0.099
2025-08-01T12:30:00,2,analyst,5.0,2.0,12.0,0.695,SQL Server,analysis,44.0,1.0,2.0,0.119,0.107
2025-08-01T12:45:00,2,analyst,2.0,0.0,24.0,0.687,Excel,analysis,27.0,0.0,2.0,0.119,0.111
2025-08-01T13:00:00,2,analyst,4.0,1.0,29.0,0.699,Excel,admin,28.0,1.0,1.0,0.119,0.042
2025-08-01T13:15:00,2,analyst,7.0,2.0,31.0,0.573,SQL Server,admin,29.0,2.0,5.0,0.119,0.087
2025-08-01T13:30:00,2,analyst,7.0,3.0,23.0,0.698,SQL Server,communication,60.0,0.0,2.0,0.119,0.096
2025-08-01T14:00:00,2,analyst,4.0,1.0,17.0,0.671,SQL Server,admin,70.0,1.0,2.0,0.131,0.082
2025-08-01T14:15:00,2,analyst,7.0,3.0,13.0,0.788,Excel,learning,26.0,2.0,4.0,0.131,0.239
2025-08-01T14:30:00,2,analyst,4.0,2.0,25.0,0.522,Excel,learning,33.0,1.0,3.0,0.131,0.184
2025-08-01T14:45:00,2,analyst,7.0,2.0,33.0,0.62,Tableau,learning,41.0,2.0,1.0,0.131,0.252
2025-08-01T15:00:00,2,analyst,4.0,1.0,15.0,0.598,Excel,analysis,32.0,0.0,0.0,0.131,0.141
2025-08-01T15:15:00,2,analyst,7.0,2.0,32.0,0.434,Excel,analysis,19.0,2.0,3.0,0.131,0.128
2025-08-01T15:30:00,2,analyst,7.0,4.0,28.0,0.559,Excel,meeting,19.0,0.0,3.0,0.131,0.075
2025-08-01T15:45:00,2,analyst,7.0,3.0,33.0,0.534,PowerBI,analysis,54.0,2.0,1.0,0.131,0.164
2025-08-01T16:00:00,2,analyst,4.0,1.0,27.0,0.572,Excel,meeting,26.0,0.0,2.0,0.131,0.146
2025-08-01T16:15:00,2,analyst,3.0,1.0,31.0,0.585,Excel,meeting,19.0,1.0,1.0,0.131,0.168
2025-08-01T16:30:00,2,analyst,4.0,1.0,32.0,0.525,PowerBI,analysis,35.0,15.0,0.0,0.131,0.188
2025-08-01T16:45:00,2,analyst,5.0,2.0,14.0,0.594,PowerBI,meeting,58.0,0.0,1.0,0.131,0.101
2025-08-01T17:15:00,2,analyst,4.0,2.0,22.0,0.648,Excel,analysis,,1.0,1.0,0.119,0.133
2025-08-01T17:30:00,2,analyst,6.0,2.0,26.0,0.618,Excel,analysis,15.0,1.0,4.0,0.119,0.089
2025-08-01T17:45:00,2,analyst,3.0,1.0,10.0,0.443,PowerBI,analysis,53.0,10.0,4.0,0.119,0.093
2025-08-01T08:00:00,3,developer,5.0,6.0,23.0,0.705,Chrome,learning,103.0,2.0,4.0,0.235,0.19
2025-08-01T08:15:00,3,developer,10.0,8.0,25.0,0.629,Slack,admin,38.0,1.0,1.0,0.235,0.08
2025-08-01T08:30:00,3,developer,12.0,16.0,14.0,0.603,VSCode,admin,78.0,13.0,2.0,0.235,0.076
2025-08-01T08:45:00,3,developer,9.0,9.0,15.0,0.441,VSCode,communication,75.0,14.0,0.0,0.235,0.1
2025-08-01T09:00:00,3,developer,9.0,12.0,11.0,0.433,Terminal,communication,44.0,1.0,1.0,0.235,0.146
2025-08-01T09:15:00,3,developer,2.0,1.0,11.0,0.579,Chrome,admin,67.0,1.0,1.0,0.235,0.114
2025-08-01T09:30:00,3,developer,7.0,8.0,18.0,0.558,VSCode,communication,47.0,2.0,1.0,0.235,0.068
2025-08-01T09:45:00,3,developer,5.0,4.0,20.0,0.52,VSCode,communication,39.0,0.0,0.0,0.235,0.128
2025-08-01T10:00:00,3,developer,9.0,11.0,21.0,0.365,Terminal,learning,28.0,0.0,2.0,0.235,0.274
2025-08-01T10:15:00,3,developer,12.0,12.0,24.0,0.745,Terminal,development,35.0,0.0,0.0,0.235,0.267
2025-08-01T10:30:00,3,developer,11.0,11.0,10.0,0.619,VSCode,development,49.0,1.0,0.0,0.235,0.234
2025-08-01T10:45:00,3,developer,2.0,1.0,13.0,0.539,VSCode,learning,65.0,0.0,0.0,0.235,0.192
2025-08-01T11:00:00,3,developer,4.0,5.0,27.0,0.477,VSCode,development,43.0,19.0,0.0,0.235,0.154
2025-08-01T11:30:00,3,developer,12.0,14.0,6.0,0.9088582093257731,Terminal,development,58.0,2.0,2.0,0.050114224146671035,0.269
2025-08-01T11:45:00,3,developer,3.0,3.0,16.0,0.657,Slack,development,57.0,1.0,1.0,0.235,0.155
2025-08-01T12:15:00,3,developer,2.0,1.0,12.0,0.65,VSCode,development,77.0,1.0,0.0,0.235,0.274
2025-08-01T12:45:00,3,developer,8.0,8.0,27.0,0.562,VSCode,development,39.0,15.0,2.0,0.235,0.185
2025-08-01T13:00:00,3,developer,5.0,6.0,14.0,0.471,VSCode,admin,66.0,6.0,1.0,0.235,0.075
2025-08-01T13:15:00,3,developer,2.0,2.0,17.0,0.514,VSCode,communication,89.0,2.0,0.0,0.235,0.118
2025-08-01T13:30:00,3,developer,4.0,2.0,16.0,0.482,Chrome,learning,65.0,18.0,2.0,0.235,0.203
2025-08-01T13:45:00,3,developer,10.0,7.0,29.0,0.381,Chrome,admin,71.0,1.0,1.0,0.235,0.065
2025-08-01T14:00:00,3,developer,2.0,1.0,18.0,0.451,VSCode,admin,76.0,15.0,0.0,0.259,0.132
2025-08-01T14:15:00,3,developer,3.0,2.0,14.0,0.606,VSCode,communication,68.0,16.0,2.0,0.259,0.105
2025-08-01T14:30:00,3,developer,3.0,3.0,25.0,0.562,VSCode,admin,47.0,2.0,2.0,0.259,0.065
